#k-distance eigenvalue[eV]
0.49631257 -29.27270000
0.52243428 -29.26880000
0.54855600 -29.26500000
0.57467771 -29.26130000
0.60079943 -29.25780000
0.62692113 -29.25460000
0.65304286 -29.25160000
0.67916456 -29.24890000
0.70528629 -29.24650000
0.73140799 -29.24440000
0.75752971 -29.24270000
0.78365142 -29.24140000
0.80977314 -29.24040000
0.83589485 -29.23980000
0.86201657 -29.23960000
0.88813829 -29.23940000
0.91426000 -29.23890000
0.94038172 -29.23800000
0.96650342 -29.23680000
0.99262515 -29.23520000
1.01874685 -29.23330000
1.04486857 -29.23110000
1.07099028 -29.22860000
1.09711200 -29.22590000
1.12323371 -29.22290000
1.14935543 -29.21970000
1.17547714 -29.21630000
1.20159886 -29.21270000
1.22772056 -29.20910000
1.25384229 -29.20530000
1.27996399 -29.20150000
1.30608571 -29.19770000
1.33220742 -29.19380000
1.35832914 -29.19010000
1.38445085 -29.18640000
1.41057257 -29.18280000
1.43669428 -29.17940000
1.46281600 -29.17610000
1.48893770 -29.17310000
1.51505943 -29.17020000
1.54118113 -29.16770000
1.56730285 -29.16540000
1.59342456 -29.16350000
1.61954628 -29.16190000
1.64566799 -29.16060000
1.67178971 -29.15970000
1.69791141 -29.15910000
1.72403314 -29.15900000
1.74997092 -29.15910000
1.77590870 -29.15970000
1.80184646 -29.16060000
1.82778424 -29.16190000
1.85372202 -29.16350000
1.87965981 -29.16550000
1.90559759 -29.16780000
1.93153535 -29.17040000
1.95747313 -29.17340000
1.98341091 -29.17660000
2.00934869 -29.18020000
2.03528645 -29.18400000
2.06122423 -29.18810000
2.08716202 -29.19240000
2.11309980 -29.19690000
2.13903758 -29.20170000
2.16497534 -29.20660000
2.19091312 -29.21170000
2.21685090 -29.21690000
2.24278869 -29.22230000
2.26872647 -29.22770000
2.29466423 -29.23320000
2.32060201 -29.23880000
2.34653979 -29.24430000
2.37247757 -29.24990000
2.39841533 -29.25540000
2.42435311 -29.26090000
2.45029089 -29.26630000
2.47622868 -29.27150000
2.50216646 -29.27670000
2.52810422 -29.28170000
2.55404200 -29.28650000
2.57997978 -29.29110000
2.60591756 -29.29560000
2.63185535 -29.29970000
2.65779310 -29.30360000
2.68373089 -29.30730000
2.70966867 -29.31060000
2.73560645 -29.31360000
2.76154421 -29.31630000
2.78748199 -29.31870000
2.81341977 -29.32070000
2.83935756 -29.32240000
2.86529534 -29.32370000
2.89123310 -29.32470000
2.91717088 -29.32520000
2.94310866 -29.32540000
2.97229965 -29.32540000
3.00149064 -29.32540000
3.03068163 -29.32540000
3.05987261 -29.32540000
3.08906360 -29.32540000
3.11825459 -29.32540000
3.14744558 -29.32540000
3.17663656 -29.32540000
3.20582755 -29.32540000
3.23501854 -29.32540000
3.26420953 -29.32540000
3.29033125 -29.32520000
3.31645296 -29.32470000
3.34257468 -29.32370000
3.36869638 -29.32240000
3.39481811 -29.32070000
3.42093981 -29.31870000
3.44706153 -29.31640000
3.47318324 -29.31370000
3.49930496 -29.31080000
3.52542667 -29.30760000
3.55154839 -29.30420000
3.57767010 -29.30060000
3.60379182 -29.29680000
3.62991352 -29.29290000
3.65603525 -29.28890000
3.68215695 -29.28490000
3.70827867 -29.28080000
3.73440038 -29.27670000
3.76052210 -29.27270000
3.78664381 -29.26880000
3.81276553 -29.26500000
3.83888724 -29.26130000
3.86500896 -29.25780000
3.89113066 -29.25460000
3.91725239 -29.25160000
3.94337409 -29.24890000
3.96949581 -29.24650000
3.99561752 -29.24440000
4.02173924 -29.24270000
4.04786095 -29.24140000
4.07398267 -29.24040000
4.10010437 -29.23980000
4.12622610 -29.23960000
4.15234782 -29.23940000
4.17846953 -29.23890000
4.20459125 -29.23800000
4.23071295 -29.23680000
4.25683468 -29.23520000
4.28295638 -29.23330000
4.30907810 -29.23110000
4.33519981 -29.22860000
4.36132153 -29.22590000
4.38744324 -29.22290000
4.41356496 -29.21970000
4.43968666 -29.21630000
4.46580839 -29.21270000
4.49193009 -29.20910000
4.51805181 -29.20530000
4.54417352 -29.20150000
4.57029524 -29.19770000
4.59641695 -29.19380000
4.62253867 -29.19010000
4.64866038 -29.18640000
4.67478210 -29.18280000
4.70090380 -29.17930000
4.72702553 -29.17610000
4.75314723 -29.17300000
4.77926895 -29.17020000
4.80539066 -29.16770000
4.83151238 -29.16550000
4.85763409 -29.16350000
4.88375581 -29.16190000
4.90987752 -29.16060000
4.93599924 -29.15970000
4.96212094 -29.15910000
4.98824267 -29.15900000
5.01418045 -29.15910000
5.04011823 -29.15970000
5.06605599 -29.16060000
5.09199377 -29.16190000
5.11793155 -29.16350000
5.14386934 -29.16550000
5.16980712 -29.16780000
5.19574488 -29.17040000
5.22168266 -29.17340000
5.24762044 -29.17660000
5.27355822 -29.18020000
5.29949598 -29.18400000
5.32543376 -29.18810000
5.35137154 -29.19240000
5.37730933 -29.19690000
5.40324711 -29.20170000
5.42918487 -29.20660000
5.45512265 -29.21170000
5.48106043 -29.21690000
5.50699821 -29.22230000
5.53293600 -29.22770000
5.55887375 -29.23320000
5.58481154 -29.23870000
5.61074932 -29.24430000
5.63668710 -29.24990000
5.66262486 -29.25540000
5.68856264 -29.26090000
5.71450042 -29.26630000
5.74043821 -29.27150000
5.76637599 -29.27670000
5.79231375 -29.28170000
5.81825153 -29.28650000
5.84418931 -29.29110000
5.87012709 -29.29560000
5.89606487 -29.29970000
5.92200263 -29.30360000
5.94794041 -29.30730000
5.97387820 -29.31060000
5.99981598 -29.31360000
6.02575374 -29.31630000
6.05169152 -29.31870000
6.07762930 -29.32070000
6.10356708 -29.32240000
6.12950487 -29.32370000
6.15544262 -29.32470000
6.18138041 -29.32520000
6.20731819 -29.32540000
6.20731819 -29.23960000
6.23650918 -29.23960000
6.26570016 -29.23960000
6.29489115 -29.23960000
6.32408214 -29.23960000
6.35327313 -29.23960000
6.38246411 -29.23960000
6.41165511 -29.23960000
6.44084609 -29.23960000
6.47003708 -29.23960000
6.49922807 -29.23960000
6.52841906 -29.23960000
6.52841906 -29.15900000
6.55761005 -29.15900000
6.58680103 -29.15900000
6.61599202 -29.15900000
6.64518301 -29.15900000
6.67437400 -29.15900000
6.70356498 -29.15900000
6.73275597 -29.15900000
6.76194696 -29.15900000
6.79113795 -29.15900000
6.82032893 -29.15900000
6.84951993 -29.15900000

0.00000000 -14.25410000
0.02612172 -14.25210000
0.05224343 -14.24630000
0.07836515 -14.23650000
0.10448686 -14.22290000
0.13060858 -14.20540000
0.15673028 -14.18400000
0.18285201 -14.15890000
0.20897371 -14.13010000
0.23509543 -14.09760000
0.26121714 -14.06140000
0.28733886 -14.02180000
0.31346057 -13.97880000
0.33958229 -13.93240000
0.36570400 -13.88290000
0.39182572 -13.83040000
0.41794742 -13.77510000
0.44406915 -13.71710000
0.47019085 -13.65690000
0.49631257 -13.59470000
0.52243428 -13.53090000
0.54855600 -13.46590000
0.57467771 -13.40050000
0.60079943 -13.33530000
0.62692113 -13.27150000
0.65304286 -13.21050000
0.67916456 -13.15420000
0.70528629 -13.10540000
0.73140799 -13.06750000
0.75752971 -13.04270000
0.78365142 -13.02980000
0.80977314 -13.02460000
0.83589485 -13.02290000
0.86201657 -13.02260000
0.88813829 -13.02180000
0.91426000 -13.01940000
0.94038172 -13.01550000
0.96650342 -13.01000000
0.99262515 -13.00310000
1.01874685 -12.99470000
1.04486857 -12.98490000
1.07099028 -12.97390000
1.09711200 -12.96170000
1.12323371 -12.94840000
1.14935543 -12.93410000
1.17547714 -12.91900000
1.20159886 -12.90320000
1.22772056 -12.88680000
1.25384229 -12.86990000
1.27996399 -12.85280000
1.30608571 -12.83560000
1.33220742 -12.81830000
1.35832914 -12.80130000
1.38445085 -12.78460000
1.41057257 -12.76840000
1.43669428 -12.75290000
1.46281600 -12.73810000
1.48893770 -12.72430000
1.51505943 -12.71160000
1.54118113 -12.70010000
1.56730285 -12.68990000
1.59342456 -12.68100000
1.61954628 -12.67370000
1.64566799 -12.66790000
1.67178971 -12.66370000
1.69791141 -12.66120000
1.72403314 -12.66040000
1.74997092 -12.66020000
1.77590870 -12.65980000
1.80184646 -12.65900000
1.82778424 -12.65790000
1.85372202 -12.65650000
1.87965981 -12.65480000
1.90559759 -12.65280000
1.93153535 -12.65050000
1.95747313 -12.64800000
1.98341091 -12.64550000
2.00934869 -12.64350000
2.03528645 -12.64260000
2.06122423 -12.64440000
2.08716202 -12.65190000
2.11309980 -12.67080000
2.13903758 -12.70740000
2.16497534 -12.76250000
2.19091312 -12.83030000
2.21685090 -12.90500000
2.24278869 -12.98280000
2.26872647 -13.06190000
2.29466423 -13.14100000
2.32060201 -13.21940000
2.34653979 -13.29640000
2.37247757 -13.37180000
2.39841533 -13.44510000
2.42435311 -13.51620000
2.45029089 -13.58470000
2.47622868 -13.65040000
2.50216646 -13.71330000
2.52810422 -13.77320000
2.55404200 -13.82990000
2.57997978 -13.88340000
2.60591756 -13.93350000
2.63185535 -13.98020000
2.65779310 -14.02340000
2.68373089 -14.06300000
2.70966867 -14.09900000
2.73560645 -14.13140000
2.76154421 -14.16000000
2.78748199 -14.18490000
2.81341977 -14.20600000
2.83935756 -14.22330000
2.86529534 -14.23670000
2.89123310 -14.24640000
2.91717088 -14.25220000
2.94310866 -14.25410000
2.97229965 -14.25500000
3.00149064 -14.25780000
3.03068163 -14.26200000
3.05987261 -14.26740000
3.08906360 -14.27330000
3.11825459 -14.27940000
3.14744558 -14.28510000
3.17663656 -14.29000000
3.20582755 -14.29380000
3.23501854 -14.29610000
3.26420953 -14.29690000
3.29033125 -14.29490000
3.31645296 -14.28890000
3.34257468 -14.27890000
3.36869638 -14.26500000
3.39481811 -14.24710000
3.42093981 -14.22530000
3.44706153 -14.19960000
3.47318324 -14.17000000
3.49930496 -14.13660000
3.52542667 -14.09950000
3.55154839 -14.05880000
3.57767010 -14.01440000
3.60379182 -13.96650000
3.62991352 -13.91520000
3.65603525 -13.86070000
3.68215695 -13.80300000
3.70827867 -13.74240000
3.73440038 -13.67900000
3.76052210 -13.61310000
3.78664381 -13.54500000
3.81276553 -13.47500000
3.83888724 -13.40350000
3.86500896 -13.33100000
3.89113066 -13.25830000
3.91725239 -13.18590000
3.94337409 -13.11510000
3.96949581 -13.04700000
3.99561752 -12.98320000
4.02173924 -12.98270000
4.04786095 -12.99550000
4.07398267 -13.00470000
4.10010437 -13.01020000
4.12622610 -13.01210000
4.15234782 -13.01130000
4.17846953 -13.00900000
4.20459125 -13.00520000
4.23071295 -13.00000000
4.25683468 -12.99330000
4.28295638 -12.98520000
4.30907810 -12.97590000
4.33519981 -12.96530000
4.36132153 -12.95350000
4.38744324 -12.94070000
4.41356496 -12.92690000
4.43968666 -12.91240000
4.46580839 -12.89710000
4.49193009 -12.88120000
4.51805181 -12.86490000
4.54417352 -12.84830000
4.57029524 -12.83160000
4.59641695 -12.81480000
4.62253867 -12.79830000
4.64866038 -12.78200000
4.67478210 -12.76620000
4.70090380 -12.75100000
4.72702553 -12.73660000
4.75314723 -12.72310000
4.77926895 -12.71070000
4.80539066 -12.69940000
4.83151238 -12.68930000
4.85763409 -12.68060000
4.88375581 -12.67340000
4.90987752 -12.66770000
4.93599924 -12.66360000
4.96212094 -12.66120000
4.98824267 -12.66030000
5.01418045 -12.66020000
5.04011823 -12.65970000
5.06605599 -12.65880000
5.09199377 -12.65760000
5.11793155 -12.65590000
5.14386934 -12.65390000
5.16980712 -12.65130000
5.19574488 -12.64830000
5.22168266 -12.64470000
5.24762044 -12.64050000
5.27355822 -12.63560000
5.29949598 -12.63010000
5.32543376 -12.62380000
5.35137154 -12.61680000
5.37730933 -12.60890000
5.40324711 -12.63840000
5.42918487 -12.72330000
5.45512265 -12.80910000
5.48106043 -12.89520000
5.50699821 -12.98100000
5.53293600 -13.06600000
5.55887375 -13.14980000
5.58481154 -13.23200000
5.61074932 -13.31250000
5.63668710 -13.39080000
5.66262486 -13.46670000
5.68856264 -13.54010000
5.71450042 -13.61070000
5.74043821 -13.67840000
5.76637599 -13.74310000
5.79231375 -13.80460000
5.81825153 -13.86280000
5.84418931 -13.91770000
5.87012709 -13.96900000
5.89606487 -14.01690000
5.92200263 -14.06110000
5.94794041 -14.10160000
5.97387820 -14.13840000
5.99981598 -14.17150000
6.02575374 -14.20080000
6.05169152 -14.22620000
6.07762930 -14.24780000
6.10356708 -14.26540000
6.12950487 -14.27920000
6.15544262 -14.28900000
6.18138041 -14.29490000
6.20731819 -14.29690000
6.20731819 -13.02260000
6.23650918 -13.02240000
6.26570016 -13.02180000
6.29489115 -13.02080000
6.32408214 -13.01960000
6.35327313 -13.01810000
6.38246411 -13.01660000
6.41165511 -13.01520000
6.44084609 -13.01390000
6.47003708 -13.01290000
6.49922807 -13.01230000
6.52841906 -13.01210000
6.52841906 -12.66040000
6.55761005 -12.66040000
6.58680103 -12.66040000
6.61599202 -12.66040000
6.64518301 -12.66040000
6.67437400 -12.66040000
6.70356498 -12.66030000
6.73275597 -12.66030000
6.76194696 -12.66030000
6.79113795 -12.66030000
6.82032893 -12.66030000
6.84951993 -12.66030000

0.00000000 -13.05960000
0.02612172 -13.05800000
0.05224343 -13.05350000
0.07836515 -13.04600000
0.10448686 -13.03550000
0.13060858 -13.02210000
0.15673028 -13.00590000
0.18285201 -12.98680000
0.20897371 -12.96500000
0.23509543 -12.94060000
0.26121714 -12.91380000
0.28733886 -12.88450000
0.31346057 -12.85310000
0.33958229 -12.81960000
0.36570400 -12.78430000
0.39182572 -12.74740000
0.41794742 -12.70910000
0.44406915 -12.66980000
0.47019085 -12.62960000
0.49631257 -12.59560000
0.52243428 -12.63890000
0.54855600 -12.67980000
0.57467771 -12.71790000
0.60079943 -12.75270000
0.62692113 -12.78370000
0.65304286 -12.80990000
0.67916456 -12.83030000
0.70528629 -12.84310000
0.73140799 -12.84630000
0.75752971 -12.83900000
0.78365142 -12.82440000
0.80977314 -12.80840000
0.83589485 -12.79650000
0.86201657 -12.79210000
0.88813829 -12.79050000
0.91426000 -12.78540000
0.94038172 -12.77710000
0.96650342 -12.76540000
0.99262515 -12.75050000
1.01874685 -12.73240000
1.04486857 -12.71110000
1.07099028 -12.68680000
1.09711200 -12.65960000
1.12323371 -12.62960000
1.14935543 -12.59690000
1.17547714 -12.56170000
1.20159886 -12.52420000
1.22772056 -12.48460000
1.25384229 -12.44330000
1.27996399 -12.40070000
1.30608571 -12.35830000
1.33220742 -12.32780000
1.35832914 -12.34940000
1.38445085 -12.38550000
1.41057257 -12.42190000
1.43669428 -12.45690000
1.46281600 -12.48990000
1.48893770 -12.52060000
1.51505943 -12.54880000
1.54118113 -12.57420000
1.56730285 -12.59650000
1.59342456 -12.61580000
1.61954628 -12.63170000
1.64566799 -12.64420000
1.67178971 -12.65310000
1.69791141 -12.65860000
1.72403314 -12.66040000
1.74997092 -12.65960000
1.77590870 -12.65720000
1.80184646 -12.65320000
1.82778424 -12.64760000
1.85372202 -12.64040000
1.87965981 -12.63170000
1.90559759 -12.62150000
1.93153535 -12.60990000
1.95747313 -12.59680000
1.98341091 -12.58230000
2.00934869 -12.56650000
2.03528645 -12.54940000
2.06122423 -12.53110000
2.08716202 -12.51170000
2.11309980 -12.49120000
2.13903758 -12.47510000
2.16497534 -12.49150000
2.19091312 -12.49440000
2.21685090 -12.48940000
2.24278869 -12.47930000
2.26872647 -12.46580000
2.29466423 -12.44980000
2.32060201 -12.43170000
2.34653979 -12.43230000
2.37247757 -12.47170000
2.39841533 -12.51190000
2.42435311 -12.55260000
2.45029089 -12.59330000
2.47622868 -12.63390000
2.50216646 -12.67390000
2.52810422 -12.71300000
2.55404200 -12.75100000
2.57997978 -12.78760000
2.60591756 -12.82250000
2.63185535 -12.85570000
2.65779310 -12.88680000
2.68373089 -12.91570000
2.70966867 -12.94220000
2.73560645 -12.96630000
2.76154421 -12.98780000
2.78748199 -13.00660000
2.81341977 -13.02260000
2.83935756 -13.03590000
2.86529534 -13.04620000
2.89123310 -13.05360000
2.91717088 -13.05810000
2.94310866 -13.05960000
2.97229965 -13.05440000
3.00149064 -13.03900000
3.03068163 -13.01390000
3.05987261 -12.97950000
3.08906360 -12.93660000
3.11825459 -12.88610000
3.14744558 -12.82940000
3.17663656 -12.76790000
3.20582755 -12.70520000
3.23501854 -12.64930000
3.26420953 -12.62320000
3.29033125 -12.62220000
3.31645296 -12.61950000
3.34257468 -12.61500000
3.36869638 -12.60880000
3.39481811 -12.60080000
3.42093981 -12.59120000
3.44706153 -12.58010000
3.47318324 -12.56740000
3.49930496 -12.55330000
3.52542667 -12.53800000
3.55154839 -12.52150000
3.57767010 -12.50400000
3.60379182 -12.48560000
3.62991352 -12.51170000
3.65603525 -12.54610000
3.68215695 -12.58240000
3.70827867 -12.62010000
3.73440038 -12.65830000
3.76052210 -12.69650000
3.78664381 -12.73410000
3.81276553 -12.77060000
3.83888724 -12.80570000
3.86500896 -12.83890000
3.89113066 -12.86990000
3.91725239 -12.89840000
3.94337409 -12.92410000
3.96949581 -12.94690000
3.99561752 -12.96650000
4.02173924 -12.92570000
4.04786095 -12.87690000
4.07398267 -12.83930000
4.10010437 -12.81560000
4.12622610 -12.80740000
4.15234782 -12.80570000
4.17846953 -12.80080000
4.20459125 -12.79250000
4.23071295 -12.78090000
4.25683468 -12.76620000
4.28295638 -12.74830000
4.30907810 -12.72730000
4.33519981 -12.70330000
4.36132153 -12.67650000
4.38744324 -12.64690000
4.41356496 -12.61470000
4.43968666 -12.58020000
4.46580839 -12.54340000
4.49193009 -12.50470000
4.51805181 -12.46440000
4.54417352 -12.42280000
4.57029524 -12.38040000
4.59641695 -12.33760000
4.62253867 -12.34420000
4.64866038 -12.38310000
4.67478210 -12.42040000
4.70090380 -12.45590000
4.72702553 -12.48920000
4.75314723 -12.52010000
4.77926895 -12.54840000
4.80539066 -12.57390000
4.83151238 -12.59630000
4.85763409 -12.61560000
4.88375581 -12.63150000
4.90987752 -12.64410000
4.93599924 -12.65310000
4.96212094 -12.65850000
4.98824267 -12.66030000
5.01418045 -12.65950000
5.04011823 -12.65710000
5.06605599 -12.65310000
5.09199377 -12.64750000
5.11793155 -12.64040000
5.14386934 -12.63170000
5.16980712 -12.62150000
5.19574488 -12.60980000
5.22168266 -12.59670000
5.24762044 -12.58220000
5.27355822 -12.56640000
5.29949598 -12.54930000
5.32543376 -12.53100000
5.35137154 -12.51160000
5.37730933 -12.55510000
5.40324711 -12.60030000
5.42918487 -12.59080000
5.45512265 -12.58060000
5.48106043 -12.56950000
5.50699821 -12.55770000
5.53293600 -12.54530000
5.55887375 -12.53210000
5.58481154 -12.51850000
5.61074932 -12.50440000
5.63668710 -12.49000000
5.66262486 -12.47550000
5.68856264 -12.46100000
5.71450042 -12.44680000
5.74043821 -12.43300000
5.76637599 -12.42000000
5.79231375 -12.42260000
5.81825153 -12.44390000
5.84418931 -12.46460000
5.87012709 -12.48450000
5.89606487 -12.50350000
5.92200263 -12.52140000
5.94794041 -12.53810000
5.97387820 -12.55360000
5.99981598 -12.56770000
6.02575374 -12.58040000
6.05169152 -12.59150000
6.07762930 -12.60110000
6.10356708 -12.60900000
6.12950487 -12.61510000
6.15544262 -12.61960000
6.18138041 -12.62230000
6.20731819 -12.62320000
6.20731819 -12.79210000
6.23650918 -12.79250000
6.26570016 -12.79340000
6.29489115 -12.79480000
6.32408214 -12.79670000
6.35327313 -12.79880000
6.38246411 -12.80100000
6.41165511 -12.80300000
6.44084609 -12.80480000
6.47003708 -12.80620000
6.49922807 -12.80710000
6.52841906 -12.80740000
6.52841906 -12.66040000
6.55761005 -12.66040000
6.58680103 -12.66040000
6.61599202 -12.66040000
6.64518301 -12.66040000
6.67437400 -12.66040000
6.70356498 -12.66030000
6.73275597 -12.66030000
6.76194696 -12.66030000
6.79113795 -12.66030000
