#k-distance eigenvalue[eV]
3.26281955 -11.83890000
3.29016897 -11.82760000
3.29016897 -11.82760000
3.31646710 -11.82210000
3.34276525 -11.81810000
3.36906338 -11.81610000
3.39536153 -11.81630000
3.42165966 -11.81900000
3.44795781 -11.82420000
3.47425594 -11.83200000
3.50055409 -11.84230000
3.52685222 -11.85490000
3.55315038 -11.86940000
3.57944850 -11.88560000
3.60574666 -11.90310000
3.63204478 -11.92140000
3.65834294 -11.94000000
3.68464107 -11.95840000
3.71093922 -11.93840000
3.73723735 -11.88110000
3.76353550 -11.82950000
3.78983363 -11.78490000
3.81613178 -11.74870000
3.84242991 -11.72210000
3.86872806 -11.70570000
3.89502619 -11.70030000
3.92136842 -11.69930000
3.94771064 -11.69640000
3.97405287 -11.69180000
4.00039509 -11.68580000
4.02673731 -11.67880000
4.05307954 -11.67150000
4.07942177 -11.66460000
4.10576400 -11.65910000
4.13210622 -11.65560000
4.15844845 -11.65490000
4.18479067 -11.65670000
4.21113289 -11.66060000
4.23747512 -11.66540000
4.26381735 -11.67010000
4.29015958 -11.67340000
4.31650181 -11.67450000
4.34284402 -11.67290000
4.36918625 -11.66790000
4.39552848 -11.65990000
4.42187070 -11.64900000
4.44821293 -11.63570000
4.47455516 -11.62110000
4.50089739 -11.60630000
4.52723960 -11.59260000
4.55358183 -11.58130000
4.57992406 -11.57400000
4.60626628 -11.57130000
4.60626628 -12.68730000
4.63235025 -12.68560000
4.65843422 -12.68060000
4.68451819 -12.67220000
4.71060216 -12.66030000
4.73668613 -12.63700000
4.76277010 -12.59890000
4.78885407 -12.55460000
4.81493805 -12.50460000
4.84102202 -12.44910000
4.86710599 -12.38860000
4.89318996 -12.32380000
4.91927393 -12.25510000
4.94535790 -12.18310000
4.97144187 -12.10870000
4.99752584 -12.03270000
5.02360981 -11.95590000
5.04969378 -11.87960000
5.07577775 -11.80520000
5.10186172 -11.73480000
5.12794569 -11.67090000
5.15402966 -11.61670000
5.18011363 -11.57570000
5.20619760 -11.54960000
5.23228157 -11.53720000
5.25836554 -11.53490000
5.28444951 -11.53870000
5.31053348 -11.54570000
5.33661745 -11.55350000
5.36270142 -11.56070000
5.38878539 -11.56650000
5.41486936 -11.57010000
5.44095333 -11.57130000
5.46729554 -11.57390000
5.49363776 -11.58130000
5.51997998 -11.59250000
5.54632218 -11.60620000
5.57266440 -11.62110000
5.59900661 -11.63570000
5.62534883 -11.64890000
5.65169105 -11.65990000
5.67803326 -11.66790000
5.70437548 -11.67280000
5.73071768 -11.67450000
5.75705990 -11.67340000
5.78340212 -11.67010000
5.80974433 -11.66540000
5.83608655 -11.66050000
5.86242876 -11.65670000
5.88877097 -11.65480000
5.91511318 -11.65560000
5.94145540 -11.65900000
5.96779762 -11.66460000
5.99413983 -11.67140000
6.02048205 -11.67870000
6.04682427 -11.68570000
6.07316647 -11.69170000
6.09950869 -11.69630000
6.12585090 -11.69920000
6.15219312 -11.70020000

0.00000000 -10.89290000
0.02583384 -10.89490000
0.05166769 -10.90080000
0.07750153 -10.91040000
0.10333535 -10.92360000
0.12916919 -10.94010000
0.15500303 -10.95990000
0.18083688 -10.98290000
0.20667072 -11.00900000
0.23250456 -11.03830000
0.25833841 -11.07040000
0.28417223 -11.10510000
0.31000607 -11.14200000
0.33583991 -11.18060000
0.36167376 -11.22040000
0.38750760 -11.26040000
0.41334144 -11.29980000
0.43917528 -11.33770000
0.46500910 -11.37290000
0.49084295 -11.40420000
0.51667679 -11.43050000
0.54251063 -11.45070000
0.56834448 -11.46390000
0.59417832 -11.46960000
0.62001216 -11.46740000
0.64584601 -11.45750000
0.67167983 -11.44020000
0.69751367 -11.41600000
0.72334751 -11.38550000
0.74918135 -11.34930000
0.77501520 -11.30820000
0.80084904 -11.26290000
0.82668288 -11.21410000
0.85251670 -11.16260000
0.87835055 -11.10900000
0.87835055 -11.10900000
0.90873888 -11.04470000
0.93912719 -10.98060000
0.96951552 -10.91840000
0.99990383 -10.86000000
1.03029216 -10.80770000
1.06068047 -10.76370000
1.09106880 -10.73040000
1.12145711 -10.70950000
1.15184544 -10.70230000
1.17792937 -10.70520000
1.20401330 -10.71380000
1.23009723 -10.72760000
1.25618116 -10.74600000
1.28226508 -10.76840000
1.30834901 -10.79390000
1.33443294 -10.82180000
1.36051687 -10.85170000
1.38660080 -10.88290000
1.41268473 -10.91500000
1.43876866 -10.94740000
1.46485258 -10.97990000
1.49093651 -11.01210000
1.51702044 -11.04350000
1.54310437 -11.07390000
1.56918830 -11.10250000
1.59527223 -11.12900000
1.62135615 -11.15220000
1.64744008 -11.17100000
1.67352401 -11.18330000
1.69960794 -11.18640000
1.72569187 -11.17770000
1.75177580 -11.15590000
1.77785973 -11.12310000
1.80394365 -11.08330000
1.83002758 -11.04130000
1.85611151 -11.00070000
1.88219544 -10.96430000
1.90827937 -10.93410000
1.93436330 -10.91160000
1.96044723 -10.89760000
1.98653115 -10.89290000
2.01262252 -10.90230000
2.03871389 -10.93000000
2.06480525 -10.97480000
2.09089662 -11.03500000
2.11698799 -11.10830000
2.14307935 -11.19250000
2.16917072 -11.28540000
2.19526207 -11.38490000
2.22135344 -11.48920000
2.24744480 -11.59670000
2.27353617 -11.64140000
2.29962753 -11.65030000
2.32571890 -11.65880000
2.35181027 -11.66680000
2.37790163 -11.67410000
2.40399300 -11.68080000
2.43008437 -11.68670000
2.45617573 -11.69180000
2.48226710 -11.69610000
2.50835846 -11.69960000
2.53444983 -11.70240000
2.56054118 -11.70450000
2.58663255 -11.70610000
2.61272391 -11.70720000
2.63881528 -11.70800000
2.66490665 -11.70840000
2.69099801 -11.70870000
2.71708938 -11.70880000
2.74318075 -11.70880000
2.77053016 -11.71290000
2.79787956 -11.72440000
2.82522898 -11.74150000
2.85257840 -11.76200000
2.87992780 -11.78360000
2.90727721 -11.80470000
2.93462663 -11.82380000
2.96197605 -11.84010000
2.98932544 -11.85310000
3.01667486 -11.86280000
3.04402428 -11.86890000
3.07137367 -11.87170000
3.09872309 -11.87160000
3.12607251 -11.86890000
3.15342193 -11.86410000
3.18077132 -11.85770000
3.20812074 -11.85020000
3.23547016 -11.84240000
3.26281955 -11.83460000
3.29016897 -11.79800000
3.29016897 -11.79800000
3.31646710 -11.75650000
3.34276525 -11.71330000
3.36906338 -11.66920000
3.39536153 -11.62460000
3.42165966 -11.58010000
3.44795781 -11.53630000
3.47425594 -11.49380000
3.50055409 -11.45300000
3.52685222 -11.41430000
3.55315038 -11.37810000
3.57944850 -11.34460000
3.60574666 -11.31400000
3.63204478 -11.28620000
3.65834294 -11.26120000
3.68464107 -11.23890000
3.71093922 -11.21910000
3.73723735 -11.20150000
3.76353550 -11.18600000
3.78983363 -11.17270000
3.81613178 -11.16160000
3.84242991 -11.15320000
3.86872806 -11.14800000
3.89502619 -11.14630000
3.92136842 -11.14910000
3.94771064 -11.15720000
3.97405287 -11.17000000
4.00039509 -11.18630000
4.02673731 -11.20450000
4.05307954 -11.22300000
4.07942177 -11.24000000
4.10576400 -11.25360000
4.13210622 -11.26200000
4.15844845 -11.26410000
4.18479067 -11.25900000
4.21113289 -11.24720000
4.23747512 -11.22920000
4.26381735 -11.20600000
4.29015958 -11.17880000
4.31650181 -11.14870000
4.34284402 -11.11680000
4.36918625 -11.08400000
4.39552848 -11.05120000
4.42187070 -11.01950000
4.44821293 -10.98950000
4.47455516 -10.96230000
4.50089739 -10.93860000
4.52723960 -10.91920000
4.55358183 -10.90480000
4.57992406 -10.89590000
4.60626628 -10.89290000
4.60626628 -10.70230000
4.63235025 -10.70520000
4.65843422 -10.71380000
4.68451819 -10.72760000
4.71060216 -10.74600000
4.73668613 -10.76840000
4.76277010 -10.79380000
4.78885407 -10.82180000
4.81493805 -10.85170000
4.84102202 -10.88290000
4.86710599 -10.91500000
4.89318996 -10.94740000
4.91927393 -10.97990000
4.94535790 -11.01210000
4.97144187 -11.04350000
4.99752584 -11.07380000
5.02360981 -11.10250000
5.04969378 -11.12890000
5.07577775 -11.15220000
5.10186172 -11.17100000
5.12794569 -11.18330000
5.15402966 -11.18640000
5.18011363 -11.17760000
5.20619760 -11.15590000
5.23228157 -11.12300000
5.25836554 -11.08330000
5.28444951 -11.04130000
5.31053348 -11.00070000
5.33661745 -10.96430000
5.36270142 -10.93410000
5.38878539 -10.91160000
5.41486936 -10.89760000
5.44095333 -10.89290000
5.46729554 -10.89590000
5.49363776 -10.90480000
5.51997998 -10.91920000
5.54632218 -10.93860000
5.57266440 -10.96230000
5.59900661 -10.98950000
5.62534883 -11.01950000
5.65169105 -11.05120000
5.67803326 -11.08400000
5.70437548 -11.11680000
5.73071768 -11.14870000
5.75705990 -11.17880000
5.78340212 -11.20600000
5.80974433 -11.22920000
5.83608655 -11.24720000
5.86242876 -11.25910000
5.88877097 -11.26410000
5.91511318 -11.26210000
5.94145540 -11.25360000
5.96779762 -11.24010000
5.99413983 -11.22310000
6.02048205 -11.20450000
6.04682427 -11.18630000
6.07316647 -11.17010000
6.09950869 -11.15730000
6.12585090 -11.14920000
6.15219312 -11.14630000

0.00000000 -10.04160000
0.02583384 -10.03400000
0.05166769 -10.01150000
0.07750153 -9.97460000
0.10333535 -9.92420000
0.12916919 -9.86110000
0.15500303 -9.78710000
0.18083688 -9.70300000
0.20667072 -9.61030000
0.23250456 -9.51010000
0.25833841 -9.40370000
0.28417223 -9.29260000
0.31000607 -9.17830000
0.33583991 -9.06320000
0.36167376 -8.95390000
0.38750760 -8.90240000
0.41334144 -8.96340000
0.43917528 -9.03990000
0.46500910 -9.11280000
0.49084295 -9.17850000
0.51667679 -9.23590000
0.54251063 -9.28370000
0.56834448 -9.32140000
0.59417832 -9.34810000
0.62001216 -9.36370000
0.64584601 -9.36820000
0.67167983 -9.36230000
0.69751367 -9.34750000
0.72334751 -9.32730000
0.74918135 -9.31370000
0.77501520 -9.33610000
0.80084904 -9.40080000
0.82668288 -9.47970000
0.85251670 -9.55880000
0.87835055 -9.63380000
0.87835055 -9.63380000
0.90873888 -9.71490000
0.93912719 -9.78720000
0.96951552 -9.85020000
0.99990383 -9.90350000
1.03029216 -9.94710000
1.06068047 -9.98100000
1.09106880 -10.00510000
1.12145711 -10.01970000
1.15184544 -10.02450000
1.17792937 -10.02100000
1.20401330 -10.01060000
1.23009723 -9.99350000
1.25618116 -9.97020000
1.28226508 -9.94110000
1.30834901 -9.90660000
1.33443294 -9.86700000
1.36051687 -9.82250000
1.38660080 -9.77340000
1.41268473 -9.71970000
1.43876866 -9.66170000
1.46485258 -9.59950000
1.49093651 -9.53340000
1.51702044 -9.46440000
1.54310437 -9.39430000
1.56918830 -9.33100000
1.59527223 -9.30890000
1.62135615 -9.36330000
1.64744008 -9.44610000
1.67352401 -9.53080000
1.69960794 -9.61130000
1.72569187 -9.68570000
1.75177580 -9.75320000
1.77785973 -9.81390000
1.80394365 -9.86750000
1.83002758 -9.91400000
1.85611151 -9.95310000
1.88219544 -9.98500000
1.90827937 -10.00970000
1.93436330 -10.02740000
1.96044723 -10.03800000
1.98653115 -10.04160000
2.01262252 -10.04240000
2.03871389 -10.04490000
2.06480525 -10.04930000
2.09089662 -10.05590000
2.11698799 -10.06490000
2.14307935 -10.07650000
2.16917072 -10.09100000
2.19526207 -10.10850000
2.22135344 -10.12910000
2.24744480 -10.15270000
2.27353617 -10.17930000
2.29962753 -10.20830000
2.32571890 -10.23930000
2.35181027 -10.27210000
2.37790163 -10.30610000
2.40399300 -10.34090000
2.43008437 -10.37570000
2.45617573 -10.41020000
2.48226710 -10.44360000
2.50835846 -10.47570000
2.53444983 -10.50530000
2.56054118 -10.53300000
2.58663255 -10.55790000
2.61272391 -10.57970000
2.63881528 -10.59790000
2.66490665 -10.61230000
2.69099801 -10.62280000
2.71708938 -10.62920000
2.74318075 -10.63080000
2.77053016 -10.61930000
2.79787956 -10.58470000
2.82522898 -10.52920000
2.85257840 -10.45550000
2.87992780 -10.36640000
2.90727721 -10.26460000
2.93462663 -10.15240000
2.96197605 -10.03170000
2.98932544 -9.90450000
3.01667486 -9.77290000
3.04402428 -9.63900000
3.07137367 -9.50570000
3.09872309 -9.37740000
3.12607251 -9.26020000
3.15342193 -9.16390000
3.18077132 -9.09840000
3.20812074 -9.06720000
3.23547016 -9.06270000
3.26281955 -9.07360000
3.29016897 -9.09080000
3.29016897 -9.09080000
3.31646710 -9.10830000
3.34276525 -9.12360000
3.36906338 -9.13510000
3.39536153 -9.14220000
3.42165966 -9.14480000
3.44795781 -9.14320000
3.47425594 -9.13840000
3.50055409 -9.13200000
3.52685222 -9.12650000
3.55315038 -9.12510000
3.57944850 -9.13100000
3.60574666 -9.14690000
3.63204478 -9.17300000
3.65834294 -9.20770000
3.68464107 -9.24730000
3.71093922 -9.28840000
3.73723735 -9.32830000
3.76353550 -9.36470000
3.78983363 -9.39610000
3.81613178 -9.42140000
3.84242991 -9.43990000
3.86872806 -9.45120000
3.89502619 -9.45500000
3.92136842 -9.44970000
3.94771064 -9.43420000
3.97405287 -9.40900000
4.00039509 -9.37510000
4.02673731 -9.33370000
4.05307954 -9.28630000
4.07942177 -9.23440000
4.10576400 -9.19380000
4.13210622 -9.20350000
4.15844845 -9.22240000
4.18479067 -9.25200000
4.21113289 -9.29310000
4.23747512 -9.34460000
4.26381735 -9.40460000
4.29015958 -9.47010000
4.31650181 -9.53890000
4.34284402 -9.60880000
4.36918625 -9.67790000
4.39552848 -9.74440000
4.42187070 -9.80710000
4.44821293 -9.86450000
4.47455516 -9.91560000
4.50089739 -9.95930000
4.52723960 -9.99450000
4.55358183 -10.02040000
4.57992406 -10.03630000
4.60626628 -10.04160000
4.60626628 -10.02450000
4.63235025 -10.02100000
4.65843422 -10.01050000
4.68451819 -9.99350000
4.71060216 -9.97020000
4.73668613 -9.94110000
4.76277010 -9.90660000
4.78885407 -9.86700000
4.81493805 -9.82250000
4.84102202 -9.77340000
4.86710599 -9.71970000
4.89318996 -9.66170000
4.91927393 -9.59950000
4.94535790 -9.53340000
4.97144187 -9.46430000
4.99752584 -9.39430000
5.02360981 -9.33100000
5.04969378 -9.30890000
5.07577775 -9.36330000
5.10186172 -9.44610000
5.12794569 -9.53080000
5.15402966 -9.61130000
5.18011363 -9.68570000
5.20619760 -9.75320000
5.23228157 -9.81390000
5.25836554 -9.86750000
5.28444951 -9.91400000
5.31053348 -9.95310000
5.33661745 -9.98500000
5.36270142 -10.00970000
5.38878539 -10.02740000
5.41486936 -10.03800000
5.44095333 -10.04160000
5.46729554 -10.03630000
5.49363776 -10.02040000
5.51997998 -9.99450000
5.54632218 -9.95930000
5.57266440 -9.91560000
5.59900661 -9.86450000
5.62534883 -9.80710000
5.65169105 -9.74440000
5.67803326 -9.67790000
5.70437548 -9.60880000
5.73071768 -9.53890000
5.75705990 -9.47010000
5.78340212 -9.40460000
5.80974433 -9.34460000
5.83608655 -9.29310000
5.86242876 -9.25200000
5.88877097 -9.22240000
5.91511318 -9.20350000
5.94145540 -9.19380000
5.96779762 -9.23440000
5.99413983 -9.28630000
6.02048205 -9.33370000
6.04682427 -9.37510000
6.07316647 -9.40900000
6.09950869 -9.43420000
6.12585090 -9.44970000
6.15219312 -9.45500000

0.00000000 -10.04160000
0.02583384 -10.03240000
0.05166769 -10.00570000
0.07750153 -9.96260000
0.10333535 -9.90470000
0.12916919 -9.83440000
0.15500303 -9.75380000
0.18083688 -9.66440000
0.20667072 -9.56840000
0.23250456 -9.46680000
0.25833841 -9.36150000
0.28417223 -9.25410000
0.31000607 -9.14580000
0.33583991 -9.03830000
0.36167376 -8.93340000
0.38750760 -8.83250000
0.41334144 -8.73710000
0.43917528 -8.64780000
0.46500910 -8.56440000
0.49084295 -8.48570000
0.51667679 -8.40990000
0.54251063 -8.36200000
0.56834448 -8.41040000
0.59417832 -8.49240000
0.62001216 -8.59260000
0.64584601 -8.70090000
0.67167983 -8.81170000
0.69751367 -8.91990000
0.72334751 -9.02020000
0.74918135 -9.09990000
0.77501520 -9.12970000
0.80084904 -9.10320000
0.82668288 -9.04870000
0.85251670 -8.98050000
0.87835055 -8.90360000
0.87835055 -8.90360000
0.90873888 -8.80490000
0.93912719 -8.69960000
0.96951552 -8.59010000
0.99990383 -8.47830000
1.03029216 -8.36770000
1.06068047 -8.26250000
1.09106880 -8.17100000
1.12145711 -8.10560000
1.15184544 -8.08130000
1.17792937 -8.07860000
1.20401330 -8.07630000
1.23009723 -8.11190000
1.25618116 -8.15830000
1.28226508 -8.21330000
1.30834901 -8.27500000
1.33443294 -8.34190000
1.36051687 -8.41280000
1.38660080 -8.48680000
1.41268473 -8.56320000
1.43876866 -8.64150000
1.46485258 -8.72120000
1.49093651 -8.80230000
1.51702044 -8.88430000
1.54310437 -8.97270000
1.56918830 -9.06990000
1.59527223 -9.13320000
1.62135615 -9.21640000
1.64744008 -9.29940000
1.67352401 -9.38160000
1.69960794 -9.46280000
1.72569187 -9.54240000
1.75177580 -9.61970000
1.77785973 -9.69410000
1.80394365 -9.76470000
1.83002758 -9.83020000
1.85611151 -9.88950000
1.88219544 -9.94110000
1.90827937 -9.98350000
1.93436330 -10.01530000
1.96044723 -10.03500000
1.98653115 -10.04160000
2.01262252 -10.04240000
2.03871389 -10.04490000
2.06480525 -10.04930000
2.09089662 -10.05590000
2.11698799 -10.06490000
2.14307935 -10.07650000
2.16917072 -10.09100000
2.19526207 -10.10850000
2.22135344 -10.12910000
2.24744480 -10.15270000
2.27353617 -10.17930000
2.29962753 -10.20830000
2.32571890 -10.23930000
2.35181027 -10.27210000
2.37790163 -10.30610000
2.40399300 -10.34090000
2.43008437 -10.37570000
2.45617573 -10.41020000
2.48226710 -10.44360000
2.50835846 -10.47560000
2.53444983 -10.50530000
2.56054118 -10.53300000
2.58663255 -10.55790000
2.61272391 -10.57970000
2.63881528 -10.59790000
2.66490665 -10.61230000
2.69099801 -10.62280000
2.71708938 -10.62920000
2.74318075 -10.63080000
2.77053016 -10.61540000
2.79787956 -10.56990000
2.82522898 -10.49810000
2.85257840 -10.40480000
2.87992780 -10.29440000
2.90727721 -10.17040000
2.93462663 -10.03510000
2.96197605 -9.89030000
2.98932544 -9.73780000
3.01667486 -9.57880000
3.04402428 -9.41460000
3.07137367 -9.24540000
3.09872309 -9.07310000
3.12607251 -8.89880000
3.15342193 -8.72530000
3.18077132 -8.56140000
3.20812074 -8.46170000
3.23547016 -8.49790000
3.26281955 -8.57010000
3.29016897 -8.64350000
3.29016897 -8.64350000
3.31646710 -8.71000000
3.34276525 -8.77110000
3.36906338 -8.82610000
3.39536153 -8.87460000
3.42165966 -8.91620000
3.44795781 -8.95080000
3.47425594 -8.97830000
3.50055409 -8.99910000
3.52685222 -9.01340000
3.55315038 -9.02230000
3.57944850 -9.02670000
3.60574666 -9.02870000
3.63204478 -9.03020000
3.65834294 -9.03400000
3.68464107 -9.04290000
3.71093922 -9.05850000
3.73723735 -9.08120000
3.76353550 -9.10950000
3.78983363 -9.14020000
3.81613178 -9.16950000
3.84242991 -9.19360000
3.86872806 -9.20930000
3.89502619 -9.21480000
3.92136842 -9.21390000
3.94771064 -9.21110000
3.97405287 -9.20700000
4.00039509 -9.20190000
4.02673731 -9.19670000
4.05307954 -9.19250000
4.07942177 -9.19080000
4.10576400 -9.18020000
4.13210622 -9.12600000
4.15844845 -9.07530000
4.18479067 -9.03310000
4.21113289 -9.00730000
4.23747512 -9.00840000
4.26381735 -9.04470000
4.29015958 -9.11470000
4.31650181 -9.20770000
4.34284402 -9.31310000
4.36918625 -9.42250000
4.39552848 -9.53100000
4.42187070 -9.63510000
4.44821293 -9.73220000
4.47455516 -9.81970000
4.50089739 -9.89560000
4.52723960 -9.95750000
4.55358183 -10.00360000
4.57992406 -10.03200000
4.60626628 -10.04160000
4.60626628 -8.08120000
4.63235025 -8.07850000
4.65843422 -8.07640000
4.68451819 -8.11200000
4.71060216 -8.15840000
4.73668613 -8.21340000
4.76277010 -8.27510000
4.78885407 -8.34190000
4.81493805 -8.41280000
4.84102202 -8.48680000
4.86710599 -8.56330000
4.89318996 -8.64160000
4.91927393 -8.72120000
4.94535790 -8.80230000
4.97144187 -8.88430000
4.99752584 -8.97260000
5.02360981 -9.06990000
5.04969378 -9.13320000
5.07577775 -9.21650000
5.10186172 -9.29940000
5.12794569 -9.38160000
5.15402966 -9.46280000
5.18011363 -9.54240000
5.20619760 -9.61970000
5.23228157 -9.69410000
5.25836554 -9.76470000
5.28444951 -9.83020000
5.31053348 -9.88950000
5.33661745 -9.94110000
5.36270142 -9.98350000
5.38878539 -10.01530000
5.41486936 -10.03500000
5.44095333 -10.04160000
5.46729554 -10.03200000
5.49363776 -10.00360000
5.51997998 -9.95750000
5.54632218 -9.89550000
5.57266440 -9.81970000
5.59900661 -9.73220000
5.62534883 -9.63510000
5.65169105 -9.53100000
5.67803326 -9.42240000
5.70437548 -9.31310000
5.73071768 -9.20770000
5.75705990 -9.11460000
5.78340212 -9.04470000
5.80974433 -9.00840000
5.83608655 -9.00730000
5.86242876 -9.03310000
5.88877097 -9.07530000
5.91511318 -9.12600000
5.94145540 -9.18020000
5.96779762 -9.19080000
5.99413983 -9.19260000
